id1,id2,score
RE-MOL-0000017325,negative,-0.7103212074975856
RE-MOL-0000293455,negative,-0.0172588379915607
RE-MOL-0000005427,negative,-0.3562656070963328
RE-MOL-0000000470,negative,-0.4481462952833093
RE-MOL-0000017325,negative,-0.23093235400573076
RE-MOL-0000005874,negative,-0.10583950317933154
RE-MOL-0000002081,negative,-1.021558189360005
RE-MOL-0000801341,negative,-0.20623199800352457
RE-MOL-0000043950,negative,-0.6393360195118786
RE-MOL-0000005427,negative,-0.013357455231501468
RE-MOL-0000448861,negative,-0.018170653265087624
RE-MOL-0000801341,negative,-0.1395565251128358
RE-MOL-0000071515,negative,-0.07794169812194456
RE-MOL-0000017147,negative,-0.5740931182350609
RE-MOL-0000024449,negative,-0.3070657208929333
RE-MOL-0000016073,negative,-0.05647866189983687
RE-MOL-0000017437,negative,-0.2029304825925697
RE-MOL-0000017437,negative,-0.8895457549426947
RE-MOL-0000043950,negative,-0.5651004443776703
RE-MOL-0000005874,negative,-0.07492109095265366
RE-MOL-0000264161,negative,-0.1026691715402008
RE-MOL-0000007246,negative,-0.2307630502386417
RE-MOL-0000239211,negative,-0.21188503925033747
RE-MOL-0000448861,negative,-0.05861712809329039
RE-MOL-0000123129,negative,-0.4351665701124401
RE-MOL-0000048704,negative,-0.15427464535773236
RE-MOL-0000001293,negative,-1.0436933600370266
RE-MOL-0000230359,negative,-0.13767311976275154
RE-MOL-0000005427,negative,-0.20193447183651955
RE-MOL-0000192053,negative,-0.7439940713828054
RE-MOL-0000021716,negative,-0.44142209733591886
RE-MOL-0000318902,negative,-0.5253129898029635
RE-MOL-0000043950,negative,-1.2028762397735846
RE-MOL-0000123129,negative,-0.1249932143740733
RE-MOL-0000006419,negative,-0.8590686260884709
RE-MOL-0000311663,negative,-0.04675956357785241
RE-MOL-0000017325,negative,-0.5613152843439838
RE-MOL-0000043950,negative,-1.0855629711148362
RE-MOL-0000017147,negative,-0.3628843724616767
RE-MOL-0000024449,negative,-0.7641895120603329
RE-MOL-0000042933,negative,-0.07172722284979795
RE-MOL-0000006419,negative,-0.4785303767661285
RE-MOL-0000213627,negative,-1.3083441814731172
RE-MOL-0000005427,negative,-0.09451963002249203
RE-MOL-0000448861,negative,-0.013066261715998815
RE-MOL-0000001293,negative,-0.5606767674073906
RE-MOL-0000213627,negative,-1.2109500590309046
RE-MOL-0000075835,negative,-1.5261262436149086
RE-MOL-0000005427,negative,-0.19415616463493743
RE-MOL-0000017325,negative,-0.5203885364683718
RE-MOL-0000192053,negative,-0.3959590491780311
RE-MOL-0000402554,negative,-0.022378105792603173
RE-MOL-0000075835,negative,-1.7631295291925684
RE-MOL-0000316629,negative,-0.4449727338766744
RE-MOL-0000192053,negative,-1.1203444152875144
RE-MOL-0000001293,negative,-0.9754420191820853
RE-MOL-0000239211,negative,-0.11542808487246747
RE-MOL-0000575640,negative,-3.199136122619043
RE-MOL-0000011320,negative,-0.15632417810142968
RE-MOL-0000024449,negative,-0.6344552668386569
RE-MOL-0000448861,negative,-0.15315129428916485
RE-MOL-0000017325,negative,-0.49454804145331593
RE-MOL-0000001293,negative,-0.9291051304316391
RE-MOL-0000264161,negative,-0.06641473254761276
RE-MOL-0000046105,negative,-0.09714065059632188
RE-MOL-0000005874,negative,-0.10583949881987335
RE-MOL-0000316629,negative,-0.2486250627995689
RE-MOL-0000377210,negative,-0.5619541845142043
RE-MOL-0000000470,negative,-0.5797407498263695
RE-MOL-0000017147,negative,-0.4065823550211246
RE-MOL-0000327486,negative,-0.39181867915313845
RE-MOL-0000001940,negative,-0.03429569964481494
RE-MOL-0000075422,negative,-0.2857616930791112
RE-MOL-0000017147,negative,-0.4264152897492885
RE-MOL-0000402554,negative,-0.10437418912896144
RE-MOL-0000001940,negative,-0.14144863024968335
RE-MOL-0000318902,negative,-0.3729378470406002
RE-MOL-0000020425,negative,-1.69033950226635
RE-MOL-0000007863,negative,-0.2516960980336286
RE-MOL-0000009769,negative,-0.7119746103595994
RE-MOL-0001086878,negative,-0.10751718857039354
RE-MOL-0000000603,negative,-0.11016195531477299
RE-MOL-0000024449,negative,-0.47777547744754495
RE-MOL-0000061053,negative,-1.1776075739823182
RE-MOL-0000021716,negative,-0.6896403333293817
RE-MOL-0000166485,negative,-0.34426643440804
RE-MOL-0000075422,negative,-0.660843455305122
RE-MOL-0000046105,negative,-0.17921405878774663
RE-MOL-0000316629,negative,-2.0315143077866935
RE-MOL-0000061053,negative,-0.5743602353623022
RE-MOL-0000016073,negative,-0.07307700559983009
RE-MOL-0000012857,negative,-0.6270835521358247
RE-MOL-0000024449,negative,-0.481194978918075
RE-MOL-0000061053,negative,-0.7190816835757503
RE-MOL-0000011798,negative,-0.10763483984894992
RE-MOL-0000575640,negative,-3.1925263696343915
RE-MOL-0000061053,negative,-0.15942155655085724
RE-MOL-0000043950,negative,-0.7013219794670575
RE-MOL-0000024449,negative,-0.6656971771831621
RE-MOL-0000017147,negative,-0.5548911820656508
RE-MOL-0000192053,negative,-0.5625932671936684
