id1,id2,score
RE-MOL-0000000603,negative,2.981595
RE-MOL-0000055969,negative,20.0266
RE-MOL-0000043950,negative,41.24916
RE-MOL-0000046105,negative,28.5116
RE-MOL-0000004057,negative,17.739160000000002
RE-MOL-0000048704,negative,14.9616
RE-MOL-0000042933,negative,17.45018
RE-MOL-0000075422,negative,31.58916
RE-MOL-0000327950,negative,27.1316
RE-MOL-0000005427,negative,13.9616
RE-MOL-0000017437,negative,30.4416
RE-MOL-0000024449,negative,22.5316
RE-MOL-0000347465,negative,7.081595
RE-MOL-0000017835,negative,8.349164
RE-MOL-0000046105,negative,4.871595
RE-MOL-0000075422,negative,45.63916
RE-MOL-0000021716,negative,42.23916
RE-MOL-0000017437,negative,11.1916
RE-MOL-0000017437,negative,15.0116
RE-MOL-0000402383,negative,44.0716
RE-MOL-0001086878,negative,39.1416
RE-MOL-0000009769,negative,55.8416
RE-MOL-0000293904,negative,2.959164
RE-MOL-0000575640,negative,86.5716
RE-MOL-0000061053,negative,23.3316
RE-MOL-0000311663,negative,13.24916
RE-MOL-0000005874,negative,6.264595
RE-MOL-0000000470,negative,25.7516
RE-MOL-0000327950,negative,19.8616
RE-MOL-0000005036,negative,19.22916
RE-MOL-0000017147,negative,4.919164
RE-MOL-0000316629,negative,44.31018
RE-MOL-0000293904,negative,0.7991644
RE-MOL-0000575640,negative,13.6316
RE-MOL-0000377210,negative,56.0716
RE-MOL-0000318902,negative,19.29916
RE-MOL-0001086878,negative,50.5816
RE-MOL-0000005427,negative,3.261595
RE-MOL-0000011320,negative,0.26916439999999997
RE-MOL-0000017437,negative,0.9715952999999999
RE-MOL-0000401010,negative,9.999164
RE-MOL-0000021716,negative,10.90916
RE-MOL-0000000470,negative,25.2416
RE-MOL-0000239211,negative,11.58916
RE-MOL-0000318902,negative,16.72916
RE-MOL-0000017325,negative,36.4516
RE-MOL-0000005427,negative,31.3816
RE-MOL-0000000470,negative,37.6416
RE-MOL-0000347465,negative,1.8415949999999999
RE-MOL-0000011798,negative,17.66916
RE-MOL-0000322518,negative,16.08516
RE-MOL-0000585498,negative,23.60916
RE-MOL-0000006951,negative,6.289164
RE-MOL-0000005036,negative,23.59916
RE-MOL-0000017325,negative,38.8516
RE-MOL-0000061053,negative,72.9716
RE-MOL-0000017147,negative,22.94916
RE-MOL-0000311663,negative,10.78916
RE-MOL-0000061053,negative,1.101595
