id1,id2,score
RE-MOL-0000005427,negative,12.5916
RE-MOL-0000046105,negative,6.511595
RE-MOL-0000096788,negative,-7.698405
RE-MOL-0000017325,negative,30.2815952808
RE-MOL-0000017437,negative,-6.438405
RE-MOL-0000192053,negative,24.0016
RE-MOL-0000402554,negative,-0.3284047
RE-MOL-0000075835,negative,97.8816
RE-MOL-0000012837,negative,-15.8484
RE-MOL-0000048704,negative,11.6316
RE-MOL-0000402554,negative,-0.4484047
RE-MOL-0000316629,negative,96.9916
RE-MOL-0000192053,negative,54.0016
RE-MOL-0000001293,negative,49.1416
RE-MOL-0000004057,negative,-4.138405
RE-MOL-0000001940,negative,1.581595
RE-MOL-0000311663,negative,-3.068405
RE-MOL-0000012857,negative,-3.848405
RE-MOL-0000239211,negative,-3.628405
RE-MOL-0001086878,negative,-4.508405
RE-MOL-0000575640,negative,89.1116
RE-MOL-0000009357,negative,25.7016
RE-MOL-0000011320,negative,12.1516
RE-MOL-0000024449,negative,35.5816
RE-MOL-0000448861,negative,10.0716
RE-MOL-0000011320,negative,-6.088405
RE-MOL-0000801341,negative,-5.378405
RE-MOL-0000017325,negative,29.0216
RE-MOL-0000005036,negative,20.2116
RE-MOL-0000017147,negative,54.0516
RE-MOL-0000004057,negative,-1.888405
RE-MOL-0000001293,negative,47.4816
RE-MOL-0000264161,negative,1.761595
RE-MOL-0000123129,negative,96.2216
RE-MOL-0000005427,negative,6.141595
RE-MOL-0000001293,negative,40.7316
RE-MOL-0000005874,negative,7.073595
RE-MOL-0000316629,negative,97.4916
RE-MOL-0000377210,negative,32.2616
RE-MOL-0000000470,negative,33.0916
RE-MOL-0000005036,negative,42.3216
RE-MOL-0000012857,negative,-2.7584049999999998
RE-MOL-0000017147,negative,64.8716
RE-MOL-0000327486,negative,69.4126
RE-MOL-0000001940,negative,3.311595
RE-MOL-0000402554,negative,-4.658405
RE-MOL-0000075422,negative,60.1716
RE-MOL-0000017147,negative,65.4016
RE-MOL-0000017325,negative,39.0416
RE-MOL-0000377210,negative,17.8416
RE-MOL-0000402554,negative,-14.2984
RE-MOL-0000001940,negative,10.5916
RE-MOL-0000016073,negative,5.261595
RE-MOL-0000318902,negative,92.2716
RE-MOL-0000213627,negative,97.3616
RE-MOL-0000585498,negative,97.5716
RE-MOL-0000020425,negative,69.0146
RE-MOL-0000007863,negative,67.6816
RE-MOL-0000075422,negative,64.8216
RE-MOL-0000009769,negative,38.9516
RE-MOL-0000012857,negative,-1.528405
RE-MOL-0000061053,negative,26.7816
RE-MOL-0000213627,negative,65.2916
RE-MOL-0001086878,negative,7.181595
RE-MOL-0000007863,negative,84.3216
RE-MOL-0000005036,negative,63.3716
RE-MOL-0000000603,negative,7.351595
RE-MOL-0000448861,negative,13.1916
RE-MOL-0000318902,negative,11.201600000000001
RE-MOL-0000585498,negative,98.1916
RE-MOL-0000024449,negative,28.1916
RE-MOL-0000061053,negative,55.7916
RE-MOL-0000006951,negative,96.3616
RE-MOL-0000264161,negative,-20.6284
RE-MOL-0000021716,negative,96.6516
RE-MOL-0000011798,negative,37.1516
RE-MOL-0000166485,negative,42.0416
RE-MOL-0000075422,negative,72.9016
RE-MOL-0000046105,negative,11.6816
RE-MOL-0000316629,negative,97.5316
RE-MOL-0000061053,negative,32.8416
RE-MOL-0000318902,negative,93.7116
RE-MOL-0000016073,negative,6.741595
RE-MOL-0000012857,negative,35.2516
RE-MOL-0000402383,negative,40.0416
RE-MOL-0001076992,negative,-5.248405
RE-MOL-0000347465,negative,0.6515953
RE-MOL-0000024449,negative,28.3616
RE-MOL-0000001940,negative,15.1116
RE-MOL-0000004057,negative,-4.608405
RE-MOL-0000061053,negative,39.2516
RE-MOL-0000061053,negative,-0.8884046999999999
RE-MOL-0000011798,negative,55.5416
RE-MOL-0000575640,negative,89.0616
RE-MOL-0000011320,negative,-11.3284
RE-MOL-0000402383,negative,39.5916
RE-MOL-0000061053,negative,10.4616
RE-MOL-0000004846,negative,-0.8664046999999999
RE-MOL-0000043950,negative,61.9716
RE-MOL-0000192053,negative,98.2816
RE-MOL-0000016073,negative,-2.668405
RE-MOL-0000024449,negative,36.9616
RE-MOL-0000327950,negative,13.0116
RE-MOL-0000017147,negative,52.0316
RE-MOL-0000192053,negative,32.2916
RE-MOL-0000001940,negative,13.4916
RE-MOL-0000448861,negative,14.8716
RE-MOL-0000000603,negative,13.201600000000001
RE-MOL-0000043950,negative,66.7216
RE-MOL-0000005427,negative,6.591595
RE-MOL-0000017147,negative,62.0216
RE-MOL-0000448861,negative,10.1716
RE-MOL-0000005427,negative,8.851595
RE-MOL-0000402554,negative,-10.6084
RE-MOL-0000208410,negative,8.331595
RE-MOL-0000213627,negative,97.1816
RE-MOL-0000575640,negative,83.8816
RE-MOL-0000192053,negative,43.8216
RE-MOL-0000402554,negative,-1.338405
RE-MOL-0000042933,negative,91.6316
RE-MOL-0000402554,negative,-6.868405
RE-MOL-0000042933,negative,93.0516
RE-MOL-0000024449,negative,26.8116
RE-MOL-0000123129,negative,3.791595
RE-MOL-0000012857,negative,3.731595
RE-MOL-0000007863,negative,78.1116
RE-MOL-0000208410,negative,-2.648405
RE-MOL-0000448861,negative,9.011595
RE-MOL-0000123129,negative,93.4416
RE-MOL-0000123129,negative,86.3316
RE-MOL-0000000603,negative,29.5916
RE-MOL-0000208410,negative,-30.2084
RE-MOL-0000016073,negative,5.691595
RE-MOL-0000017325,negative,39.1916
RE-MOL-0000001293,negative,34.6516
RE-MOL-0000005427,negative,15.2716
RE-MOL-0000016073,negative,-15.9884
RE-MOL-0000000470,negative,41.9716
RE-MOL-0000075422,negative,68.1716
RE-MOL-0000017437,negative,12.6416
RE-MOL-0000009769,negative,52.3716
RE-MOL-0000801341,negative,62.8216
RE-MOL-0000075835,negative,97.9316
RE-MOL-0000318902,negative,92.3616
RE-MOL-0000192053,negative,98.3516
RE-MOL-0000004057,negative,-1.978405
RE-MOL-0000208410,negative,5.971595
RE-MOL-0000005036,negative,65.3216
RE-MOL-0000061053,negative,9.511595
RE-MOL-0001086878,negative,49.9016
RE-MOL-0000000603,negative,4.621595
RE-MOL-0000311663,negative,3.381595
RE-MOL-0000001940,negative,-1.678405
RE-MOL-0000061053,negative,36.4416
RE-MOL-0000000603,negative,15.8216
RE-MOL-0000000938,negative,-4.9784049999999995
RE-MOL-0000448861,negative,7.051595
RE-MOL-0000048704,negative,14.0116
RE-MOL-0000017147,negative,47.2616
RE-MOL-0000311663,negative,75.1816
RE-MOL-0000005874,negative,6.930595
RE-MOL-0000264161,negative,-3.548405
RE-MOL-0000000603,negative,9.711594999999999
RE-MOL-0000011798,negative,-4.038405
RE-MOL-0000007863,negative,37.0316
RE-MOL-0000376867,negative,12.6616
RE-MOL-0000293904,negative,-16.3984
RE-MOL-0000192053,negative,64.6816
RE-MOL-0000021716,negative,96.9316
RE-MOL-0000311663,negative,5.301595
RE-MOL-0000017437,negative,10.9416
RE-MOL-0000316629,negative,97.1816
RE-MOL-0000448861,negative,-7.998405
RE-MOL-0000024449,negative,28.4816
RE-MOL-0000123129,negative,96.0816
RE-MOL-0000448861,negative,-5.698405
RE-MOL-0000075835,negative,98.4716
RE-MOL-0000402554,negative,-1.268405
RE-MOL-0000005036,negative,68.2516
RE-MOL-0000009498,negative,38.4396
RE-MOL-0000376867,negative,96.3716
RE-MOL-0000075422,negative,60.2116
RE-MOL-0000024449,negative,31.1616
RE-MOL-0000017325,negative,45.6416
RE-MOL-0000007863,negative,88.5816
RE-MOL-0000192053,negative,45.2016
RE-MOL-0000376867,negative,78.9716
RE-MOL-0000001940,negative,21.3916
RE-MOL-0000021716,negative,90.1216
RE-MOL-0000043950,negative,64.4016
RE-MOL-0000327950,negative,13.5816
RE-MOL-0000368985,negative,56.4036
RE-MOL-0000000470,negative,31.3516
RE-MOL-0000017147,negative,57.7616
RE-MOL-0000293904,negative,8.671595
RE-MOL-0000123129,negative,34.7016
RE-MOL-0001086878,negative,46.6216
RE-MOL-0000017325,negative,19.5116
RE-MOL-0000401010,negative,87.0616
RE-MOL-0000017147,negative,67.3016
RE-MOL-0000009769,negative,56.2816
RE-MOL-0000061053,negative,40.2016
RE-MOL-0000009769,negative,63.0216
RE-MOL-0000585498,negative,97.7416
RE-MOL-0000239211,negative,-0.8184047
RE-MOL-0000005036,negative,53.0816
RE-MOL-0000071515,negative,-5.498405
RE-MOL-0000004249,negative,-6.068405
RE-MOL-0000009769,negative,50.4816
RE-MOL-0000061053,negative,94.0216
RE-MOL-0000239211,negative,-6.698405
RE-MOL-0000001940,negative,6.601595
RE-MOL-0000061053,negative,60.7216
RE-MOL-0000318902,negative,95.9216
RE-MOL-0000448861,negative,-20.0384
RE-MOL-0000368985,negative,51.6886
RE-MOL-0000001293,negative,25.3716
RE-MOL-0000007863,negative,94.0416
RE-MOL-0000000603,negative,6.841595
RE-MOL-0000377210,negative,21.9716
RE-MOL-0000448861,negative,11.2516
RE-MOL-0000239211,negative,12.0116
RE-MOL-0000448861,negative,-4.698405
RE-MOL-0000007863,negative,88.4716
RE-MOL-0000075835,negative,98.0216
RE-MOL-0000075835,negative,98.5416
RE-MOL-0000264161,negative,-7.928405
RE-MOL-0000001940,negative,34.3016
RE-MOL-0000005427,negative,53.9016
RE-MOL-0000012857,negative,-13.1284
RE-MOL-0000043950,negative,67.5416
RE-MOL-0000123129,negative,-21.3384
RE-MOL-0000376867,negative,35.2516
RE-MOL-0000075422,negative,58.5016
RE-MOL-0000000470,negative,31.1016
RE-MOL-0000213627,negative,99.5116
RE-MOL-0000046105,negative,7.251595
RE-MOL-0000042933,negative,93.6016
RE-MOL-0000016073,negative,-2.7384049999999998
RE-MOL-0000042933,negative,94.4516
RE-MOL-0000401010,negative,59.0816
RE-MOL-0000046105,negative,21.3516
RE-MOL-0000585498,negative,97.2516
RE-MOL-0000001940,negative,7.371595
RE-MOL-0000327950,negative,8.171595
RE-MOL-0000006951,negative,95.9016
RE-MOL-0000011320,negative,13.7316
RE-MOL-0000043950,negative,67.8316
RE-MOL-0000021716,negative,91.5416
RE-MOL-0000016073,negative,16.1016
RE-MOL-0000123129,negative,93.5616
RE-MOL-0000585498,negative,98.6216
RE-MOL-0000007246,negative,96.3016
RE-MOL-0000046105,negative,6.691595
RE-MOL-0000264161,negative,9.461595
RE-MOL-0000001940,negative,19.0116
RE-MOL-0000005427,negative,8.001595
RE-MOL-0000264161,negative,-10.3384
RE-MOL-0000042933,negative,93.8016
RE-MOL-0000017437,negative,7.561595
RE-MOL-0000017147,negative,57.2816
RE-MOL-0000327950,negative,13.9416
RE-MOL-0000071515,negative,-3.008405
RE-MOL-0000347465,negative,1.001595
RE-MOL-0001086878,negative,32.3216
RE-MOL-0000007863,negative,71.2416
RE-MOL-0000017325,negative,40.6116
RE-MOL-0000043950,negative,71.6816
RE-MOL-0000311663,negative,71.3416
RE-MOL-0000377210,negative,21.7416
RE-MOL-0000004057,negative,-0.7084047
RE-MOL-0000216978,negative,-6.708405
RE-MOL-0000166485,negative,58.5416
RE-MOL-0000048704,negative,12.4616
RE-MOL-0000338872,negative,1.138595
RE-MOL-0000004846,negative,-2.895405
RE-MOL-0000071515,negative,-3.368405
RE-MOL-0000002081,negative,66.2516
RE-MOL-0000000470,negative,44.0316
RE-MOL-0000017325,negative,2.861595
RE-MOL-0000376867,negative,97.1916
RE-MOL-0000012857,negative,8.361595
RE-MOL-0000402383,negative,45.8516
RE-MOL-0000000603,negative,83.3316
RE-MOL-0000007246,negative,-6.558405
RE-MOL-0000017437,negative,17.2916
RE-MOL-0000005036,negative,47.1016
RE-MOL-0000042933,negative,92.1316
RE-MOL-0000000470,negative,28.4316
